Place id,Governorate,District,Location name,Arabic name,Latitude,Longitude,OCHA admin 1,OCHA admin 2,OCHA PCode,IDPs families,IDPs individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salah al-Din,Sulaymaniyah,Thi-Qar,Wassit,Camp,Host families,Hotel/Motel,Informal settlements,Other shelter type,Religious building,Rented houses,School building,Unfinished/Abandoned building,Unknown shelter type,Pre-June14 Wave,June-July14 Wave,August14 Wave,Post September14 Wave,Post April15 Wave
25035,Diyala,Al-Khalis,Hibhib-Al Raga Village,???? ?????,33.7468,44.4979,IQ-G10,IQ-D059,,11,66,,,,,,10,,,,,,,1,,,,,,,11,,,,,,,,,,1,,10,
25036,Diyala,Al-Khalis,Hibhib-Al Shohadaa,?? ???????,33.8516,44.5204,IQ-G10,IQ-D059,,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,15,,,,,,,15,
25025,Diyala,Al-Khalis,Hibhib-Al Yarmook Village,?? ???????,33.7894,44.5115,IQ-G10,IQ-D059,,17,102,,,,,,17,,,,,,,,,,,,,,,,,,,17,,,,,,,17,
25024,Diyala,Al-Khalis,Hibhib-Hay Al Resala,???? - ?? ???????,33.7855,44.4955,IQ-G10,IQ-D059,,8,48,,,,,,8,,,,,,,,,,,,,,,,,,,8,,,,,,,8,
11425,Diyala,Al-Khalis,Jadidat Al Shat village,????? ????,33.6381,44.4163,IQ-G10,IQ-D059,IQ-P12481,72,432,,,,,,51,,,,,,,5,,16,,,,,67,,,,,5,,,,,21,26,25,
25033,Diyala,Al-Khalis,Mansuryat Alshat Village,???? ??????? ????,33.8244,44.4164,IQ-G10,IQ-D059,,11,66,,,,,,7,,,,,,,,,4,,,,,11,,,,,,,,,,,,7,4
11392,Diyala,Al-Khalis,Mujadad village,???? ??????,33.8691,44.5694,IQ-G10,IQ-D059,IQ-P12493,50,300,,,,,,50,,,,,,,,,,,,,,50,,,,,,,,,,50,,,
25023,Diyala,Al-Khalis,Saif Saad Qtr,?? ??? ???,33.7122,44.4977,IQ-G10,IQ-D059,,57,342,9,,,,,48,,,,,,,,,,,,,,26,,,,,31,,,,,,,48,9
25624,Diyala,Al-Muqdadiya,Al Abaraa Village,???? ???????,33.8589,44.7211,IQ-G10,IQ-D062,,55,330,,,,,,55,,,,,,,,,,,,,,,,,,,,,55,,,55,,,
11230,Diyala,Baladrooz,Al Bazaniya,???? ????????,33.7009,45.0917,IQ-G10,IQ-D057,IQ-P11875,8,48,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,8,,,
11338,Diyala,Baladrooz,Al-Asri Qtr,?? ??????,33.6924,45.0658,IQ-G10,IQ-D057,IQ-P11958,28,168,8,,,,,20,,,,,,,,,,,,,,,,,,,28,,,,,20,,,8
25242,Diyala,Baladrooz,Al-Awadl Village,???? ???????,33.6997,45.0776,IQ-G10,IQ-D057,,8,48,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,8,,,
25245,Diyala,Baladrooz,Al-Fadua Village,???? ??????,33.6819,45.0657,IQ-G10,IQ-D057,,5,30,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,5,,,
25233,Diyala,Baladrooz,Al-Fath Qtr,?? ?????,33.7025,45.0797,IQ-G10,IQ-D057,,16,96,,,,,,10,,,,,,,,,6,,,,,,,,,,16,,,,,16,,,
25234,Diyala,Baladrooz,Al-Gadir1 Qtr,?? ??????1,33.7027,45.0792,IQ-G10,IQ-D057,,12,72,,,,,,12,,,,,,,,,,,,,,,,,,,12,,,,,12,,,
25235,Diyala,Baladrooz,Al-Gadir2 Qtr,?? ?????? 2,33.7017,45.0782,IQ-G10,IQ-D057,,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,15,,,,,15,,,
23028,Diyala,Baladrooz,Al-Huria Qtr,?? ??????,33.6832,45.0581,IQ-G10,IQ-D057,IQ-P11879,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,15,,,,,15,,,
25237,Diyala,Baladrooz,Al-Rafah Village,???? ??????,33.7018,45.0795,IQ-G10,IQ-D057,,7,42,,,,,,7,,,,,,,,,,,,,,7,,,,,,,,,,7,,,
25238,Diyala,Baladrooz,Al-Ramaila Village,???? ?????,33.7017,45.0788,IQ-G10,IQ-D057,,8,48,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,8,,,
11231,Diyala,Baladrooz,Al-Sadrania,???? ?????????,33.7112,45.0781,IQ-G10,IQ-D057,IQ-P11893,7,42,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,,,7,,,
25241,Diyala,Baladrooz,Al-Sawad Village,???? ???????,33.6911,45.0784,IQ-G10,IQ-D057,,10,60,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,10,,,
25236,Diyala,Baladrooz,Al-Wasiti Village,???? ???????,33.7019,45.0799,IQ-G10,IQ-D057,,7,42,,,,,,7,,,,,,,,,,,,,,7,,,,,,,,,,7,,,
23161,Diyala,Baladrooz,Al-Zahraa Qtr,?? ???????,33.6935,45.0828,IQ-G10,IQ-D057,IQ-P11895,5,30,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,
11226,Diyala,Baladrooz,Dur Mandiliy 1,?? ??? ?????,33.6852,45.0485,IQ-G10,IQ-D057,IQ-P11932,34,204,10,,,,,15,,,,,,,,,9,,,,,10,,,,,24,,,,,24,,,10
11257,Diyala,Baladrooz,Hay Al Bakir,?? ?????,33.74613,45.5474,IQ-G10,IQ-D057,IQ-P11960,85,510,,,,,,85,,,,,,,,,,,,,,,,,,,85,,,,,,,85,
11236,Diyala,Baladrooz,Imam Askar Village,???? ???? ????,33.7023,45.0798,IQ-G10,IQ-D057,IQ-P11990,9,54,,,,,,9,,,,,,,,,,,,,,9,,,,,,,,,,9,,,
11224,Diyala,Baladrooz,Itba Village,???? ????,33.6951,45.0891,IQ-G10,IQ-D057,IQ-P12059,6,36,,,,,,6,,,,,,,,,,,,,,,,,,,,,6,,,6,,,
25240,Diyala,Baladrooz,Jame Al-Rhman Village,???? ???? ???????,33.6377,45.3671,IQ-G10,IQ-D057,,9,54,,,,,,9,,,,,,,,,,,,,,9,,,,,,,,,,9,,,
10894,Diyala,Baladrooz,Mandali,???? ????? ?????,33.74,45.53,IQ-G10,IQ-D057,IQ-P12035,242,"1,452",,,,,,242,,,,,,,,,,,,,,130,,,,,112,,,,,,242,,
25243,Diyala,Baladrooz,Matar Abuss Village,???? ???????,33.7001,45.0758,IQ-G10,IQ-D057,,6,36,,,,,,6,,,,,,,,,,,,,,6,,,,,,,,,,6,,,
25239,Diyala,Baladrooz,Naif Ahmad Village,???? ???? ????,33.672797,45.584205,IQ-G10,IQ-D057,,10,60,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,10,,,
20834,Diyala,Baladrooz,Qaryat Dabbat,???? ????,33.6913,45.0725,IQ-G10,IQ-D057,IQ-P12085,7,42,,,,,,,,,,,,,,,7,,,,,,,,,,,,7,,,7,,,
11547,Diyala,Baladrooz,Qaryat Eksairat,???? ??????,33.7022,45.0794,IQ-G10,IQ-D057,IQ-P12087,28,168,,,,,,18,,,,,,,,,10,,,,,28,,,,,,,,,,28,,,
25246,Diyala,Baladrooz,Shah Ali Village,???? ??? ???,33.6778,45.1494,IQ-G10,IQ-D057,,5,30,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,5,,,
25244,Diyala,Baladrooz,Zain Al-din Village,???? ??? ?????,33.6898,45.0819,IQ-G10,IQ-D057,,10,60,,,,,,10,,,,,,,,,,,,,,10,,,,,,,,,,10,,,
11193,Diyala,Ba'quba,Al Abara,???? ????? ???????,33.7,44.45,IQ-G10,IQ-D058,IQ-P12158,100,600,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,,100,,
11250,Diyala,Ba'quba,Al Dawasir,?? ???????,33.6915,44.6634,IQ-G10,IQ-D058,IQ-P12164,30,180,,,,,,30,,,,,,,,,,,,,,30,,,,,,,,,,,,30,
23155,Diyala,Ba'quba,Al Doryeen Village,???? ????????,33.4748,44.4359,IQ-G10,IQ-D058,IQ-P12166,4,24,,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,
11177,Diyala,Ba'quba,Al Gatoon - Al Mujama Qtr,??????? -?? ??????,33.7484,44.5992,IQ-G10,IQ-D058,,170,"1,020",,,,,,170,,,,,,,,,,,,,,,,,,,170,,,,,,,170,
24915,Diyala,Ba'quba,Al Gatoon - Al rahma,??????? -??????,33.7577,44.5939,IQ-G10,IQ-D058,,549,"3,294",9,,,,,540,,,,,,,,,,,,,,,,,,,549,,,,,,,549,
24805,Diyala,Ba'quba,Al Gatoon - Al Yarmook Qtr,??????? - ?? ???????,33.7522,44.5921,IQ-G10,IQ-D058,,968,"5,808",7,,,,,961,,,,,,,,,,,,,,371,,,,,597,,,,,,,961,7
23740,Diyala,Ba'quba,Al Hawidar,???????,33.7709,44.6233,IQ-G10,IQ-D058,IQ-P12172,31,186,5,,,,,26,,,,,,,,,,,,,,25,,,,,6,,,,5,,6,20,
11189,Diyala,Ba'quba,Al Mafraq,??????,33.7431,44.6115,IQ-G10,IQ-D058,IQ-P12177,292,"1,752",,,,,,292,,,,,,,,,,,,,,77,,,,,145,,70,,,,,292,
24964,Diyala,Ba'quba,Al- Mustafa Qtr,?? ???????,33.7422,44.62,IQ-G10,IQ-D058,,150,900,,,,,,150,,,,,,,,,,,,,,150,,,,,,,,,,,,150,
11410,Diyala,Ba'quba,Al Rasool,?? ??????,33.5706,44.547,IQ-G10,IQ-D058,IQ-P12183,118,708,,,,,,89,,,,,,,,,29,,,,,65,,,,,33,,20,,,,10,108,
11411,Diyala,Ba'quba,Al Sabtiyah,???? ???????,33.7833,44.6232,IQ-G10,IQ-D058,IQ-P12187,38,228,,,,,,38,,,,,,,,,,,,,,,,,,,38,,,,,,,38,
11408,Diyala,Ba'quba,Al Sadah,???? ?????? ,33.7967,44.6758,IQ-G10,IQ-D058,IQ-P12188,46,276,15,,,,,31,,,,,,,,,,,,,,31,,,,,15,,,,,,,31,15
24917,Diyala,Ba'quba,Al Sadah Village,???? ???????,33.6013,44.5825,IQ-G10,IQ-D058,,13,78,,,,,,,,,,,,,,,13,,,,,13,,,,,,,,,,,,13,
11420,Diyala,Ba'quba,Al Shikh,???? ????? ,33.5613,44.564,IQ-G10,IQ-D058,IQ-P12194,23,138,,,,,,,,,,,,,,,23,,,,,23,,,,,,,,,,,,23,
11178,Diyala,Ba'quba,Al Tahreer,???????,33.75,44.64,IQ-G10,IQ-D058,IQ-P12195,354,"2,124",,,,,,354,,,,,,,,,,,,,,118,,,,,236,,,,,104,84,166,
11213,Diyala,Ba'quba,Al Takiya,?????? ,34.0213652,44.5380354,IQ-G10,IQ-D058,IQ-P12196,70,420,7,,,,,58,,,,,,,,,5,,,,,28,,,,,42,,,,,,,63,7
11426,Diyala,Ba'quba,Al-Hajiyah River,?? ??? ??????,33.63,44.42,IQ-G10,IQ-D058,IQ-P12203,103,618,,,,,,103,,,,,,,,,,,,,,73,,,,,30,,,,,,,103,
25465,Diyala,Ba'quba,Al-Manjara Village,???? ???????,33.7553,44.6386,IQ-G10,IQ-D058,,20,120,,,,,,20,,,,,,,,,,,,,,,,,,,20,,,,,20,,,
11328,Diyala,Ba'quba,Al-Mualmeen quarter,?? ???????? ,33.7319,44.6165,IQ-G10,IQ-D058,IQ-P12206,175,"1,050",10,,,,,165,,,,,,,,,,,,,,,,,,,175,,,,,130,,35,10
21273,Diyala,Ba'quba,Al-Qatoon,??????? ,33.7484,44.5992,IQ-G10,IQ-D058,IQ-P12209,75,450,,,,,,75,,,,,,,,,,,,,,75,,,,,,,,,,,,75,
25464,Diyala,Ba'quba,Al-Sumud Qtr,?? ??????,33.7554,44.6434,IQ-G10,IQ-D058,,10,60,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,10,,,
11432,Diyala,Ba'quba,Al-Swamra village,????????,33.7576,44.6517,IQ-G10,IQ-D058,IQ-P12219,85,510,,,,,,72,,,,,,,,,13,,,,,7,,,,,65,13,,,,,,85,
24916,Diyala,Ba'quba,Bane Saad - Al-Askari,???? ???????,33.6031,44.5946,IQ-G10,IQ-D058,,14,84,,,,,,14,,,,,,,,,,,,,,,,,,,14,,,,,,,14,
24575,Diyala,Ba'quba,Bani Saad - Hay Ali Al Hady,??? ??? - ?? ??? ??????,33.565,44.545,IQ-G10,IQ-D058,,18,108,,,,,,18,,,,,,,,,,,,,,18,,,,,,,,,,,18,,
24576,Diyala,Ba'quba,Bani Saad - Hay Zahraa,??? ??? - ?? ?????,33.57,44.53,IQ-G10,IQ-D058,,8,48,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,8,,
24574,Diyala,Ba'quba,Bani Saad-Hay Al Salam,??? ??? - ?? ??????,33.5772,44.5284,IQ-G10,IQ-D058,,30,180,,,,,,30,,,,,,,,,,,,,,30,,,,,,,,,,,30,,
25039,Diyala,Ba'quba,Buhriz-Abdulah Jasim village,???? ??? ???? ????,33.6895,44.6641,IQ-G10,IQ-D058,,17,102,,,,,,,,,,,,,,,17,,,,,17,,,,,,,,,,,17,,
25038,Diyala,Ba'quba,Buhriz-Al Bwadish village,???? ????????,33.6605,44.6795,IQ-G10,IQ-D058,,10,60,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,10,,
24918,Diyala,Ba'quba,Buhriz-Al-Asri,????- ???? ??????,33.7119,44.6484,IQ-G10,IQ-D058,,15,90,,,,,,15,,,,,,,,,,,,,,15,,,,,,,,,,,,15,
11376,Diyala,Ba'quba,Buhriz-Hay Al- Mustafa,????- ?? ???????,33.7051,44.6639,IQ-G10,IQ-D058,IQ-P12263,22,132,,,,,,22,,,,,,,,,,,,,,,,,,,22,,,,,,,22,
11368,Diyala,Ba'quba,Buhriz-Hay Borgha,???? - ?? ????,33.7024,44.6622,IQ-G10,IQ-D058,IQ-P12293,5,30,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,5,
25037,Diyala,Ba'quba,Buhriz-Shatib village,???? ???,33.6621,44.8755,IQ-G10,IQ-D058,,11,66,,,,,,,,,,,,,,,11,,,,,11,,,,,,,,,,,11,,
11496,Diyala,Ba'quba,Ejbainat,???? ??????,33.7687,44.6437,IQ-G10,IQ-D058,IQ-P12244,21,126,,,,,,21,,,,,,,,,,,,,,,,,,,21,,,,,21,,,
11553,Diyala,Ba'quba,Had Al-Akhdhar,???? ???? ?????? ,33.8281,44.6744,IQ-G10,IQ-D058,IQ-P12247,25,150,,,,,,25,,,,,,,,,,,,,,25,,,,,,,,,,,,25,
11463,Diyala,Ba'quba,Had Mekser,?? ????,33.8408,44.6428,IQ-G10,IQ-D058,IQ-P12249,44,264,,,,,,19,,,,,,,,,25,,,,,22,,,,,22,,,,,,,44,
23694,Diyala,Ba'quba,Hay Al Intesar-1,?? ???????? 1,33.5719444,44.55666667,IQ-G10,IQ-D058,IQ-P12256,65,390,21,,,,,30,,,,,,,,,14,,,,,38,,,,,27,,,,8,,30,14,13
11220,Diyala,Ba'quba,Hay Al Karama,???? ??????? ,33.5674,44.5443,IQ-G10,IQ-D058,IQ-P12257,8,48,,,,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,8,
11268,Diyala,Ba'quba,Hay Al Qadisiya,?? ????????,33.7112,44.65,IQ-G10,IQ-D058,IQ-P12267,53,318,,,,,,53,,,,,,,,,,,,,,53,,,,,,,,,,,,53,
11251,Diyala,Ba'quba,Hay Al Salam,?? ??????,33.71,44.64,IQ-G10,IQ-D058,IQ-P12270,35,210,,,,,,35,,,,,,,,,,,,,,35,,,,,,,,,,,,35,
21413,Diyala,Ba'quba,Hay Al-Mualimeen-Shahid wadah,?? ????????-?????? ????,33.723,44.6132,IQ-G10,IQ-D058,IQ-P12284,156,936,6,,,,,120,,,,,,,10,,20,,,,,61,,,,,95,,,,6,,,150,
21151,Diyala,Ba'quba,Hay Al-Rabee,?? ??????,33.5552,44.5357,IQ-G10,IQ-D058,IQ-P12357,5,30,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,5,,
21271,Diyala,Ba'quba,Hay Al-Shuhada,?? ???????,33.5695,44.5484,IQ-G10,IQ-D058,IQ-P12288,15,90,,,,,,15,,,,,,,,,,,,,,15,,,,,,,,,,,15,,
11217,Diyala,Ba'quba,Hay Jarf Al Milih,?? ??? ?????,33.7663,44.6686,IQ-G10,IQ-D058,IQ-P12294,100,600,,,,,,100,,,,,,,,,,,,,,,,,,,100,,,,,100,,,
11363,Diyala,Ba'quba,Kanaan,???? ????? ????? ,33.58361111,45.05777778,IQ-G10,IQ-D058,IQ-P12311,40,240,,,,,,40,,,,,,,,,,,,,,40,,,,,,,,,,,40,,
25040,Diyala,Ba'quba,Kanaan-Al Asri Qtr,?? ??????,33.6902,44.7952,IQ-G10,IQ-D058,,95,570,,,,,,95,,,,,,,,,,,,,,,,,,,65,,30,,,,,95,
25052,Diyala,Ba'quba,Kanaan-Al Badaa Village,???? ??????,33.6863,44.7691,IQ-G10,IQ-D058,,19,114,,,,,,19,,,,,,,,,,,,,,,,,,,19,,,,,,,19,
25047,Diyala,Ba'quba,Kanaan-Al Khadra Qtr,?? ???????,33.6929,44.8131,IQ-G10,IQ-D058,,61,366,,,,,,43,,,,,,,,,18,,,,,,,,,,61,,,,,,,61,
25054,Diyala,Ba'quba,Kanaan-Al Mashtl Qtr,?? ??????,33.6901,44.8076,IQ-G10,IQ-D058,,20,120,,,,,,15,,,,,,,5,,,,,,,,,,,,20,,,,,,,20,
25049,Diyala,Ba'quba,Kanaan-Al Nasr Qtr,?? ?????,33.6321,44.8813,IQ-G10,IQ-D058,,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,15,,,,,,,15,
25044,Diyala,Ba'quba,Kanaan-Al Oroba Qtr,?? ???????,33.6627,44.8414,IQ-G10,IQ-D058,,50,300,,,,,,35,,,,,,,,,15,,,,,,,,,,50,,,,,,15,35,
25041,Diyala,Ba'quba,Kanaan-Al Resala Qtr,?? ???????,33.6955,44.8053,IQ-G10,IQ-D058,,135,810,,,,,,135,,,,,,,,,,,,,,,,,,,70,,65,,,,,135,
25046,Diyala,Ba'quba,Kanaan-Al Sadiq Qtr,?? ??????,33.6721,44.8334,IQ-G10,IQ-D058,,20,120,,,,,,20,,,,,,,,,,,,,,,,,,,20,,,,,,,20,
25055,Diyala,Ba'quba,Kanaan-Al Shrika Qtr,?? ??????,33.6977,44.7984,IQ-G10,IQ-D058,,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,15,,,,,,,15,
25045,Diyala,Ba'quba,Kanaan-Dor Mindli Qtr,?? ??? ?????,33.6984,44.7921,IQ-G10,IQ-D058,,18,108,,,,,,18,,,,,,,,,,,,,,,,,,,18,,,,,,,18,
25050,Diyala,Ba'quba,Kanaan-Fars Tarish Village,???? ???? ????,33.6767,44.8081,IQ-G10,IQ-D058,,16,96,,,,,,16,,,,,,,,,,,,,,,,,,,16,,,,,,,16,
25048,Diyala,Ba'quba,Kanaan-Kanbar Village,???? ????,33.5821,45.1228,IQ-G10,IQ-D058,,10,60,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,10,
25051,Diyala,Ba'quba,Kanaan-Khamis Village,???? ????,33.6445,44.8271,IQ-G10,IQ-D058,,16,96,,,,,,16,,,,,,,,,,,,,,10,,,,,,,6,,,,,16,
25043,Diyala,Ba'quba,Kanaan-Nahr Ibraheem Village,???? ??? ???????,33.7022,44.7832,IQ-G10,IQ-D058,,20,120,,,,,,20,,,,,,,,,,,,,,,,,,,20,,,,,,,20,
25053,Diyala,Ba'quba,Kanaan-Nahr Shekh Tamem Village,???? ??? ??? ????,33.6861,44.8438,IQ-G10,IQ-D058,,11,66,,,,,,11,,,,,,,,,,,,,,,,,,,11,,,,,,,11,
25042,Diyala,Ba'quba,Kanaan-Sesbana Village,???? ???????,33.7089,44.8088,IQ-G10,IQ-D058,,23,138,,,,,,23,,,,,,,,,,,,,,,,,,,23,,,,,,,23,
11200,Diyala,Ba'quba,Khirnabat,???? ??????? ,33.8035,44.6341,IQ-G10,IQ-D058,IQ-P12319,43,258,,,,,,43,,,,,,,,,,,,,,20,,,,,23,,,,,,,43,
23709,Diyala,Ba'quba,Mohamed sakran,???? ?????,33.62063166,44.50572036,IQ-G10,IQ-D058,IQ-P12335,79,474,73,,,,,,,,,,,,,,6,,,,,79,,,,,,,,,44,,,6,29
24776,Diyala,Ba'quba,Muskar Saad Camp,???? ????? ??? ????????,33.7572,44.6742,IQ-G10,IQ-D058,,300,"1,800",,,,,,300,,,,,,,,,,,,,300,,,,,,,,,,,,,300,
11208,Diyala,Ba'quba,Muskar Saad Village,?? ????? ??? ,33.7572,44.6742,IQ-G10,IQ-D058,IQ-P12340,73,438,,,,,,73,,,,,,,,,,,,,,73,,,,,,,,,,,,73,
24919,Diyala,Ba'quba,Nahr Alshikh Village,???? ??? ?????,33.7866,44.6434,IQ-G10,IQ-D058,,18,108,,,,,,18,,,,,,,,,,,,,,18,,,,,,,,,,,,18,
25466,Diyala,Ba'quba,New Baquba Qtr,?? ?????? ???????,33.7476,44.6245,IQ-G10,IQ-D058,,53,318,,,,,,53,,,,,,,,,,,,,,,,,,,53,,,,,53,,,
11212,Diyala,Ba'quba,Shiftah Village,???? ???? ,33.755,44.64583333,IQ-G10,IQ-D058,IQ-P12380,8,48,,,,,,8,,,,,,,,,,,,,,,,,,,8,,,,,,,8,
24914,Diyala,Ba'quba,Um Al Edam Village,???? ?? ??????,33.7203,44.6377,IQ-G10,IQ-D058,,60,360,,,,,,60,,,,,,,,,,,,,,23,,,,,37,,,,,,,60,
11214,Diyala,Ba'quba,Zahrah Village,???? ???? ,33.7708,44.6888,IQ-G10,IQ-D058,IQ-P12390,55,330,,,,,,55,,,,,,,,,,,,,,55,,,,,,,,,,,,55,
11145,Diyala,Khanaqin,Ahmed Hilal village,???? ???? ????,34.3766504,45.324881,IQ-G10,IQ-D060,IQ-P12728,28,168,,,,,,28,,,,,,,,,,,,,,10,,,,,8,,10,,,25,3,,
24388,Diyala,Khanaqin,Ahmed Taher Village,???? ???? ????,34.314734,45.322242,IQ-G10,IQ-D060,,45,270,,,,,,45,,,,,,,,,,,,,,,,,,,35,,10,,,45,,,
24510,Diyala,Khanaqin,Al Ukhwah village,???? ??????,34.32374793,45.27850591,IQ-G10,IQ-D060,,268,"1,608",,,,,,268,,,,,,,,,,,,,,25,,,,,33,,210,,,258,10,,
25255,Diyala,Khanaqin,Albisher village,???? ?????,34.4261,45.0882,IQ-G10,IQ-D060,,120,720,,,,,,120,,,,,,,,,,,,,,100,,,,5,,2,13,,,120,,,
24405,Diyala,Khanaqin,aldarawsha village,???? ????????,34.36008252,45.21856508,IQ-G10,IQ-D060,,275,"1,650",,,,,,275,,,,,,,,,,,,,,123,,,,,,12,140,,,190,70,15,
24401,Diyala,Khanaqin,alean village,???? ?????,34.365826,45.238457,IQ-G10,IQ-D060,,200,"1,200",,,,,,200,,,,,,,,,,,,,,100,,,,,,,100,,,143,,57,
25627,Diyala,Khanaqin,Ali Beck village,???? ??? ???,34.35270586,45.23967708,IQ-G10,IQ-D060,,70,420,,,,,,70,,,,,,,,,,,,,,30,,,,,,,40,,,70,,,
25341,Diyala,Khanaqin,Ali Murad,??? ????,34.3635784,45.3804233,IQ-G10,IQ-D060,,122,732,,,2,,,120,,,,,,,,,,,,,,35,,,,,72,,15,,,120,2,,
24386,Diyala,Khanaqin,Ali Saadoun village,???? ??? ?????,34.383979,45.291267,IQ-G10,IQ-D060,,110,660,,,,,,110,,,,,,,,,,,,,,60,,,,,5,,45,,,90,20,,
24404,Diyala,Khanaqin,alkalah village,???? ??????,34.367657,45.245705,IQ-G10,IQ-D060,,120,720,,,,,,120,,,,,,,,,,,,,,34,,,,,,,80,6,,65,35,20,
24407,Diyala,Khanaqin,alkubeah small village,???? ?????? ???????,34.400008,45.235587,IQ-G10,IQ-D060,,125,750,,,,,,125,,,,,,,,,,,,,,35,,,,,,,90,,,115,10,,
10676,Diyala,Khanaqin,Arkawazi,???????,34.3365647,45.397311,IQ-G10,IQ-D060,IQ-P12903,325,"1,950",,,,,,325,,,,,,,,,,,,,,14,,,,,161,,150,,,325,,,
24412,Diyala,Khanaqin,bab lawi village,???? ??? ????,34.417842,45.314409,IQ-G10,IQ-D060,,15,90,,,,,,15,,,,,,,,,,,,,,10,,,,,,,5,,,15,,,
24352,Diyala,Khanaqin,Bahari Taza Area,????? ???? ????,34.3025,45.4769,IQ-G10,IQ-D060,,120,720,,,,,,120,,,,,,,,,,,,,,20,,,,,50,,50,,,120,,,
25251,Diyala,Khanaqin,Bakaly village,???? ????? (????????),34.4214035,45.0899876,IQ-G10,IQ-D060,,250,"1,500",,,,,,250,,,,,,,,,,,,,,90,,,,,,,160,,,225,25,,
25257,Diyala,Khanaqin,Bakhtiari,?? ???????,34.318419,45.361706,IQ-G10,IQ-D060,,675,"4,050",,,,,,675,,,,,,,,,,,,,,15,,,,,300,,360,,,650,25,,
24387,Diyala,Khanaqin,Clay Hussein village,???? ???? ????,34.376954,45.275057,IQ-G10,IQ-D060,,68,408,,,,,,68,,,,,,,,,,,,,,18,,,,,,,50,,,,68,,
24400,Diyala,Khanaqin,dani arkab village,???? ??? ?????,34.355993,45.23882,IQ-G10,IQ-D060,,65,390,,,,,,65,,,,,,,,,,,,,,35,,,,,,,30,,,40,25,,
25467,Diyala,Khanaqin,Dara Konarh,???? ??????,34.337871,45.395191,IQ-G10,IQ-D060,,150,900,,,,,,150,,,,,,,,,,,,,,,,,,,100,,50,,,130,20,,
24403,Diyala,Khanaqin,darwish village,???? ?????,34.391594,45.306624,IQ-G10,IQ-D060,,59,354,,,,,,59,,,,,,,,,,,,,,12,,,,,,,47,,,24,35,,
25254,Diyala,Khanaqin,Dora village,???? ????,34.443802,45.059583,IQ-G10,IQ-D060,,60,360,,,,,,60,,,,,,,,,,,,,,40,,,,,,,20,,,60,,,
24394,Diyala,Khanaqin,habib ali village,???? ???? ???,34.313756,45.323319,IQ-G10,IQ-D060,,35,210,,,,,,35,,,,,,,,,,,,,,20,,,,,,,15,,,35,,,
25626,Diyala,Khanaqin,Hassan Garad Village,???? ??? ????,34.38155859,45.25696543,IQ-G10,IQ-D060,,15,90,,,,,,15,,,,,,,,,,,,,,,,,,,,,15,,,15,,,
24354,Diyala,Khanaqin,Hay Al Askari,?? ?????,34.342113,45.405593,IQ-G10,IQ-D060,,132,792,,,,,,132,,,,,,,,,,,,,,10,,,,,102,,20,,,112,20,,
24395,Diyala,Khanaqin,Hay alshortah,?? ??????,34.348035,45.408047,IQ-G10,IQ-D060,,170,"1,020",,,,,,170,,,,,,,,,,,,,,,,,,,100,,70,,,140,30,,
24312,Diyala,Khanaqin,Hay Imam Abas,?? ???? ????,34.34574,45.38398,IQ-G10,IQ-D060,,200,"1,200",2,,,,,196,,,,,,,2,,,,,,,4,,,,,100,,96,,2,198,,,
24410,Diyala,Khanaqin,Ibrahim bek village,???? ??????? ???,34.437178,45.255663,IQ-G10,IQ-D060,,20,120,,,,,,20,,,,,,,,,,,,,,5,,,,,15,,,,,17,3,,
24353,Diyala,Khanaqin,Iden Camp (Aliawe New),???? ???? (???? ?????? ??????),34.34387,45.32963,IQ-G10,IQ-D060,,"1,000","6,000",,,,,,"1,000",,,,,,,,,,,,,"1,000",,,,,,,,,,,360,350,290,
25429,Diyala,Khanaqin,Jabara,????? ?????,34.5933,44.9266,IQ-G10,IQ-D060,,460,"2,760",,,,,,460,,,,,,,,,,,,,,190,,,,,100,,170,,,460,,,
